TransactionNo,Items,DateTime,Daypart,DayType,SoldItems
228,Coffee,1/11/2016 13:33,Afternoon,Weekday,126
229,Hearty & Seasonal,1/11/2016 13:37,Afternoon,Weekday,141
229,Bread,1/11/2016 13:37,Afternoon,Weekday,135
230,Alfajores,1/11/2016 13:41,Afternoon,Weekday,125
231,Cake,1/11/2016 13:45,Afternoon,Weekday,149
232,Tea,1/11/2016 14:10,Afternoon,Weekday,170
232,Tea,1/11/2016 14:10,Afternoon,Weekday,170
232,Bread,1/11/2016 14:10,Afternoon,Weekday,158
233,Coffee,1/11/2016 14:13,Afternoon,Weekday,133
233,Tea,1/11/2016 14:13,Afternoon,Weekday,114
233,Bread,1/11/2016 14:13,Afternoon,Weekday,140
233,Soup,1/11/2016 14:13,Afternoon,Weekday,145
234,Coffee,1/11/2016 14:14,Afternoon,Weekday,150
234,Coffee,1/11/2016 14:14,Afternoon,Weekday,178
235,Scandinavian,1/11/2016 14:18,Afternoon,Weekday,163
236,Fudge,1/11/2016 14:22,Afternoon,Weekday,172
237,Coffee,1/11/2016 14:25,Afternoon,Weekday,178
237,Sandwich,1/11/2016 14:25,Afternoon,Weekday,199
238,Tea,1/11/2016 14:37,Afternoon,Weekday,199
238,Bread,1/11/2016 14:37,Afternoon,Weekday,184
238,Cookies,1/11/2016 14:37,Afternoon,Weekday,162
238,Pastry,1/11/2016 14:37,Afternoon,Weekday,146
239,Muffin,1/11/2016 14:37,Afternoon,Weekday,166
240,Scandinavian,1/11/2016 14:42,Afternoon,Weekday,171
241,Jam,1/11/2016 14:54,Afternoon,Weekday,180
241,Tea,1/11/2016 14:54,Afternoon,Weekday,193
242,Juice,1/11/2016 15:02,Afternoon,Weekday,181
242,Tea,1/11/2016 15:02,Afternoon,Weekday,183
242,Alfajores,1/11/2016 15:02,Afternoon,Weekday,218
243,Cake,1/11/2016 15:18,Afternoon,Weekday,230
243,Muffin,1/11/2016 15:18,Afternoon,Weekday,242
243,Coffee,1/11/2016 15:18,Afternoon,Weekday,209
243,Soup,1/11/2016 15:18,Afternoon,Weekday,191
244,Hot chocolate,1/11/2016 15:33,Afternoon,Weekday,172
244,Cake,1/11/2016 15:33,Afternoon,Weekday,194
244,Coffee,1/11/2016 15:33,Afternoon,Weekday,196
245,Cake,1/11/2016 15:37,Afternoon,Weekday,196
245,Cookies,1/11/2016 15:37,Afternoon,Weekday,236
246,Tea,1/11/2016 15:48,Afternoon,Weekday,235
246,Bread,1/11/2016 15:48,Afternoon,Weekday,229
247,Alfajores,1/11/2016 16:07,Afternoon,Weekday,243
247,Coffee,1/11/2016 16:07,Afternoon,Weekday,264
247,Coffee,1/11/2016 16:07,Afternoon,Weekday,272
247,Coffee,1/11/2016 16:07,Afternoon,Weekday,237
247,Juice,1/11/2016 16:07,Afternoon,Weekday,211
248,Coffee,1/11/2016 16:08,Afternoon,Weekday,180
248,Tea,1/11/2016 16:08,Afternoon,Weekday,201
248,Soup,1/11/2016 16:08,Afternoon,Weekday,204
249,Hot chocolate,1/11/2016 16:10,Afternoon,Weekday,188
250,Cookies,1/11/2016 16:10,Afternoon,Weekday,235
251,Coffee,1/11/2016 16:26,Afternoon,Weekday,227
251,Medialuna,1/11/2016 16:26,Afternoon,Weekday,234
252,Bread,1/11/2016 16:28,Afternoon,Weekday,264
252,Eggs,1/11/2016 16:28,Afternoon,Weekday,302
253,Scandinavian,1/11/2016 17:46,Evening,Weekday,293
254,Medialuna,1/11/2016 18:43,Evening,Weekday,259
255,Coffee,2/11/2016 8:02,Morning,Weekday,229
255,Coffee,2/11/2016 8:02,Morning,Weekday,203
255,Pastry,2/11/2016 8:02,Morning,Weekday,229
256,Coffee,2/11/2016 8:05,Morning,Weekday,242
256,Bread,2/11/2016 8:05,Morning,Weekday,233
257,Bread,2/11/2016 8:07,Morning,Weekday,267
257,Coffee,2/11/2016 8:07,Morning,Weekday,269
257,Pastry,2/11/2016 8:07,Morning,Weekday,270
258,Coffee,2/11/2016 8:08,Morning,Weekday,315
258,Pastry,2/11/2016 8:08,Morning,Weekday,364
259,Pastry,2/11/2016 8:11,Morning,Weekday,112
260,Coffee,2/11/2016 8:12,Morning,Weekday,118
261,Coffee,2/11/2016 8:12,Morning,Weekday,132
262,Coffee,2/11/2016 8:29,Morning,Weekday,129
262,Hot chocolate,2/11/2016 8:29,Morning,Weekday,121
262,Pastry,2/11/2016 8:29,Morning,Weekday,135
263,Coke,2/11/2016 8:53,Morning,Weekday,148
264,Coffee,2/11/2016 9:02,Morning,Weekday,148
264,Jam,2/11/2016 9:02,Morning,Weekday,136
265,Tea,2/11/2016 9:03,Morning,Weekday,119
266,Bread,2/11/2016 9:05,Morning,Weekday,104
266,Pastry,2/11/2016 9:05,Morning,Weekday,118
267,Coffee,2/11/2016 9:18,Morning,Weekday,115
267,Alfajores,2/11/2016 9:18,Morning,Weekday,126
267,Farm House,2/11/2016 9:18,Morning,Weekday,141
268,Tea,2/11/2016 9:22,Morning,Weekday,135
268,Pastry,2/11/2016 9:22,Morning,Weekday,125
269,Bread,2/11/2016 9:25,Morning,Weekday,149
270,Coffee,2/11/2016 9:27,Morning,Weekday,170
270,Jam,2/11/2016 9:27,Morning,Weekday,170
271,Coffee,2/11/2016 9:33,Morning,Weekday,158
271,Tea,2/11/2016 9:33,Morning,Weekday,133
271,Coffee,2/11/2016 9:33,Morning,Weekday,114
271,Pastry,2/11/2016 9:33,Morning,Weekday,140
272,Farm House,2/11/2016 9:35,Morning,Weekday,145
274,Coffee,2/11/2016 9:52,Morning,Weekday,150
274,Bread,2/11/2016 9:52,Morning,Weekday,178
274,Pastry,2/11/2016 9:52,Morning,Weekday,163
275,Farm House,2/11/2016 9:53,Morning,Weekday,172
276,Coffee,2/11/2016 9:54,Morning,Weekday,178
276,Coffee,2/11/2016 9:54,Morning,Weekday,199
276,Pastry,2/11/2016 9:54,Morning,Weekday,199
277,Farm House,2/11/2016 10:12,Morning,Weekday,184
278,Coffee,2/11/2016 10:13,Morning,Weekday,162
278,Pastry,2/11/2016 10:13,Morning,Weekday,146
279,Coffee,2/11/2016 10:15,Morning,Weekday,166
280,Coffee,2/11/2016 10:17,Morning,Weekday,171
280,Pastry,2/11/2016 10:17,Morning,Weekday,180
281,Bread,2/11/2016 10:29,Morning,Weekday,193
281,Bread,2/11/2016 10:29,Morning,Weekday,181
282,Bread,2/11/2016 10:37,Morning,Weekday,183
282,Coffee,2/11/2016 10:37,Morning,Weekday,218
282,Pastry,2/11/2016 10:37,Morning,Weekday,230
283,Pastry,2/11/2016 10:44,Morning,Weekday,242
283,Coffee,2/11/2016 10:44,Morning,Weekday,209
284,Coffee,2/11/2016 10:48,Morning,Weekday,191
284,Farm House,2/11/2016 10:48,Morning,Weekday,172
285,Farm House,2/11/2016 10:52,Morning,Weekday,194
285,Farm House,2/11/2016 10:52,Morning,Weekday,196
285,Pastry,2/11/2016 10:52,Morning,Weekday,196
286,Bread,2/11/2016 10:53,Morning,Weekday,236
286,Juice,2/11/2016 10:53,Morning,Weekday,235
286,Alfajores,2/11/2016 10:53,Morning,Weekday,229
287,Coffee,2/11/2016 10:56,Morning,Weekday,243
287,Pastry,2/11/2016 10:56,Morning,Weekday,264
288,Bread,2/11/2016 10:59,Morning,Weekday,272
288,Alfajores,2/11/2016 10:59,Morning,Weekday,237
289,Bread,2/11/2016 11:00,Morning,Weekday,211
290,Coffee,2/11/2016 11:03,Morning,Weekday,180
290,Cookies,2/11/2016 11:03,Morning,Weekday,201
291,Coffee,2/11/2016 11:04,Morning,Weekday,204
292,Cookies,2/11/2016 11:15,Morning,Weekday,188
293,Hearty & Seasonal,2/11/2016 11:29,Morning,Weekday,235
294,Coffee,2/11/2016 11:35,Morning,Weekday,227
295,Jam,2/11/2016 11:39,Morning,Weekday,234
295,Tartine,2/11/2016 11:39,Morning,Weekday,264
295,Bread,2/11/2016 11:39,Morning,Weekday,302
296,Farm House,2/11/2016 11:58,Morning,Weekday,293
296,Scandinavian,2/11/2016 11:58,Morning,Weekday,259
297,Hearty & Seasonal,2/11/2016 12:06,Afternoon,Weekday,229
297,Coffee,2/11/2016 12:06,Afternoon,Weekday,203
297,Muffin,2/11/2016 12:06,Afternoon,Weekday,229
297,Scandinavian,2/11/2016 12:06,Afternoon,Weekday,242
298,Tartine,2/11/2016 12:11,Afternoon,Weekday,233
298,Pick and Mix Bowls,2/11/2016 12:11,Afternoon,Weekday,267
298,Coffee,2/11/2016 12:11,Afternoon,Weekday,269
298,Coke,2/11/2016 12:11,Afternoon,Weekday,270
299,Bread,2/11/2016 12:14,Afternoon,Weekday,315
300,Scandinavian,2/11/2016 12:18,Afternoon,Weekday,364
300,Farm House,2/11/2016 12:18,Afternoon,Weekday,347
300,Alfajores,2/11/2016 12:18,Afternoon,Weekday,312
300,Coffee,2/11/2016 12:18,Afternoon,Weekday,274
300,Coffee,2/11/2016 12:18,Afternoon,Weekday,237
301,Juice,2/11/2016 12:24,Afternoon,Weekday,278
301,Mineral water,2/11/2016 12:24,Afternoon,Weekday,284
301,Soup,2/11/2016 12:24,Afternoon,Weekday,277
302,Soup,2/11/2016 12:27,Afternoon,Weekday,317
302,Tea,2/11/2016 12:27,Afternoon,Weekday,313
303,Juice,2/11/2016 12:30,Afternoon,Weekday,318
303,Tea,2/11/2016 12:30,Afternoon,Weekday,374
303,Cookies,2/11/2016 12:30,Afternoon,Weekday,413
303,Soup,2/11/2016 12:30,Afternoon,Weekday,405
304,Hearty & Seasonal,2/11/2016 12:33,Afternoon,Weekday,355
304,Tea,2/11/2016 12:33,Afternoon,Weekday,306
305,Fudge,2/11/2016 12:35,Afternoon,Weekday,271
306,Coffee,2/11/2016 12:39,Afternoon,Weekday,306
306,Mineral water,2/11/2016 12:39,Afternoon,Weekday,315
306,Juice,2/11/2016 12:39,Afternoon,Weekday,301
306,Soup,2/11/2016 12:39,Afternoon,Weekday,356
307,Hearty & Seasonal,2/11/2016 12:52,Afternoon,Weekday,348
308,Hearty & Seasonal,2/11/2016 12:54,Afternoon,Weekday,355
308,Smoothies,2/11/2016 12:54,Afternoon,Weekday,422
309,Hearty & Seasonal,2/11/2016 12:56,Afternoon,Weekday,465
309,Tea,2/11/2016 12:56,Afternoon,Weekday,467
310,Coffee,2/11/2016 13:02,Afternoon,Weekday,404
310,Sandwich,2/11/2016 13:02,Afternoon,Weekday,347
310,Sandwich,2/11/2016 13:02,Afternoon,Weekday,305
311,Cookies,2/11/2016 13:09,Afternoon,Weekday,336
311,Farm House,2/11/2016 13:09,Afternoon,Weekday,340
312,Soup,2/11/2016 13:11,Afternoon,Weekday,318
312,Tea,2/11/2016 13:11,Afternoon,Weekday,362
312,Juice,2/11/2016 13:11,Afternoon,Weekday,348
313,Soup,2/11/2016 13:12,Afternoon,Weekday,363
314,Coffee,2/11/2016 13:16,Afternoon,Weekday,435
316,Bread,2/11/2016 13:23,Afternoon,Weekday,491
317,Cookies,2/11/2016 13:42,Afternoon,Weekday,505
317,Tea,2/11/2016 13:42,Afternoon,Weekday,404
318,Soup,2/11/2016 13:46,Afternoon,Weekday,359
318,Hearty & Seasonal,2/11/2016 13:46,Afternoon,Weekday,310
318,Bread,2/11/2016 13:46,Afternoon,Weekday,337
319,Coffee,2/11/2016 13:50,Afternoon,Weekday,360
320,Coffee,2/11/2016 13:58,Afternoon,Weekday,342
321,Coffee,2/11/2016 14:00,Afternoon,Weekday,406
321,Tea,2/11/2016 14:00,Afternoon,Weekday,396
322,Bread,2/11/2016 14:01,Afternoon,Weekday,420
323,Tea,2/11/2016 14:05,Afternoon,Weekday,472
324,Coffee,2/11/2016 14:11,Afternoon,Weekday,548
324,Tea,2/11/2016 14:11,Afternoon,Weekday,559
325,Coffee,2/11/2016 14:11,Afternoon,Weekday,463
326,Fudge,2/11/2016 14:34,Afternoon,Weekday,407
327,Tea,2/11/2016 15:03,Afternoon,Weekday,362
328,Soup,2/11/2016 15:25,Afternoon,Weekday,405
328,Tea,2/11/2016 15:25,Afternoon,Weekday,417
329,Juice,2/11/2016 15:33,Afternoon,Weekday,391
330,Alfajores,2/11/2016 15:46,Afternoon,Weekday,419
331,Bread,2/11/2016 15:57,Afternoon,Weekday,461
332,Coffee,2/11/2016 16:25,Afternoon,Weekday,472
332,Alfajores,2/11/2016 16:25,Afternoon,Weekday,535
333,Juice,2/11/2016 16:54,Afternoon,Weekday,622
333,Alfajores,2/11/2016 16:54,Afternoon,Weekday,606
333,Cookies,2/11/2016 16:54,Afternoon,Weekday,508
333,Pick and Mix Bowls,2/11/2016 16:54,Afternoon,Weekday,461
333,Mineral water,2/11/2016 16:54,Afternoon,Weekday,390
334,Coffee,2/11/2016 17:01,Evening,Weekday,432
334,Alfajores,2/11/2016 17:01,Evening,Weekday,112
335,Fudge,2/11/2016 17:41,Evening,Weekday,118
336,Mighty Protein,2/11/2016 18:08,Evening,Weekday,132
336,Juice,2/11/2016 18:08,Evening,Weekday,129
337,Coffee,2/11/2016 18:13,Evening,Weekday,112
337,Mineral water,2/11/2016 18:13,Evening,Weekday,118
337,Alfajores,2/11/2016 18:13,Evening,Weekday,132
338,Mighty Protein,2/11/2016 18:19,Evening,Weekday,129
338,Coffee,2/11/2016 18:19,Evening,Weekday,121
339,Alfajores,2/11/2016 18:40,Evening,Weekday,135
340,Coffee,3/11/2016 7:46,Morning,Weekday,148
340,Bread,3/11/2016 7:46,Morning,Weekday,148
341,Medialuna,3/11/2016 7:50,Morning,Weekday,136
341,Medialuna,3/11/2016 7:50,Morning,Weekday,119
342,Medialuna,3/11/2016 8:01,Morning,Weekday,104
342,Bread,3/11/2016 8:01,Morning,Weekday,118
343,Farm House,3/11/2016 8:07,Morning,Weekday,115
344,Coffee,3/11/2016 8:08,Morning,Weekday,126
344,Pastry,3/11/2016 8:08,Morning,Weekday,141
345,Farm House,3/11/2016 8:09,Morning,Weekday,135
346,Coffee,3/11/2016 8:15,Morning,Weekday,125
346,Coffee,3/11/2016 8:15,Morning,Weekday,149
346,Pastry,3/11/2016 8:15,Morning,Weekday,170
346,Pastry,3/11/2016 8:15,Morning,Weekday,170
346,Coffee,3/11/2016 8:15,Morning,Weekday,158
347,Medialuna,3/11/2016 8:40,Morning,Weekday,133
348,Bread,3/11/2016 8:49,Morning,Weekday,114
348,Tea,3/11/2016 8:49,Morning,Weekday,140
348,Sandwich,3/11/2016 8:49,Morning,Weekday,145
349,Bread,3/11/2016 8:54,Morning,Weekday,150
350,Jam,3/11/2016 9:00,Morning,Weekday,178
350,Coffee,3/11/2016 9:00,Morning,Weekday,163
350,Farm House,3/11/2016 9:00,Morning,Weekday,172
351,Focaccia,3/11/2016 9:02,Morning,Weekday,178
352,Bread,3/11/2016 9:06,Morning,Weekday,199
353,Tartine,3/11/2016 9:08,Morning,Weekday,199
353,Pastry,3/11/2016 9:08,Morning,Weekday,184
353,Bread,3/11/2016 9:08,Morning,Weekday,162
353,My-5 Fruit Shoot,3/11/2016 9:08,Morning,Weekday,146
354,Farm House,3/11/2016 9:13,Morning,Weekday,166
354,Pastry,3/11/2016 9:13,Morning,Weekday,171
355,Bread,3/11/2016 9:19,Morning,Weekday,180
355,Pastry,3/11/2016 9:19,Morning,Weekday,193
356,Pastry,3/11/2016 9:24,Morning,Weekday,181
356,Bread,3/11/2016 9:24,Morning,Weekday,183
357,Jam,3/11/2016 9:31,Morning,Weekday,218
357,Coffee,3/11/2016 9:31,Morning,Weekday,230
358,Farm House,3/11/2016 9:34,Morning,Weekday,242
359,Bread,3/11/2016 9:34,Morning,Weekday,209
359,Pastry,3/11/2016 9:34,Morning,Weekday,191
360,Coffee,3/11/2016 9:44,Morning,Weekday,172
360,Tea,3/11/2016 9:44,Morning,Weekday,194
360,Bread,3/11/2016 9:44,Morning,Weekday,196
361,Jam,3/11/2016 9:45,Morning,Weekday,196
363,Pastry,3/11/2016 9:57,Morning,Weekday,236
363,Medialuna,3/11/2016 9:57,Morning,Weekday,235
363,Medialuna,3/11/2016 9:57,Morning,Weekday,229
364,Coffee,3/11/2016 9:59,Morning,Weekday,243
365,Tea,3/11/2016 10:01,Morning,Weekday,264
366,Bread,3/11/2016 10:04,Morning,Weekday,272
367,Bread,3/11/2016 10:10,Morning,Weekday,237
367,Pastry,3/11/2016 10:10,Morning,Weekday,211
368,Pastry,3/11/2016 10:13,Morning,Weekday,180
369,Farm House,3/11/2016 10:26,Morning,Weekday,201
370,Tea,3/11/2016 10:27,Morning,Weekday,204
371,Coffee,3/11/2016 10:39,Morning,Weekday,188
371,Brownie,3/11/2016 10:39,Morning,Weekday,235
371,Alfajores,3/11/2016 10:39,Morning,Weekday,227
371,Fudge,3/11/2016 10:39,Morning,Weekday,234
372,Bread,3/11/2016 10:48,Morning,Weekday,264
372,Fudge,3/11/2016 10:48,Morning,Weekday,302
372,Cookies,3/11/2016 10:48,Morning,Weekday,293
373,Coffee,3/11/2016 11:03,Morning,Weekday,259
374,Bread,3/11/2016 11:05,Morning,Weekday,229
375,Coffee,3/11/2016 11:15,Morning,Weekday,203
375,Coffee,3/11/2016 11:15,Morning,Weekday,229
375,Jam,3/11/2016 11:15,Morning,Weekday,242
375,Pastry,3/11/2016 11:15,Morning,Weekday,233
376,Soup,3/11/2016 11:20,Morning,Weekday,267
376,Coffee,3/11/2016 11:20,Morning,Weekday,269
377,Smoothies,3/11/2016 11:23,Morning,Weekday,270
377,Soup,3/11/2016 11:23,Morning,Weekday,315
377,Hearty & Seasonal,3/11/2016 11:23,Morning,Weekday,364
377,Pastry,3/11/2016 11:23,Morning,Weekday,112
378,Pastry,3/11/2016 11:31,Morning,Weekday,118
378,Bread,3/11/2016 11:31,Morning,Weekday,132
379,Pastry,3/11/2016 11:47,Morning,Weekday,129
379,Medialuna,3/11/2016 11:47,Morning,Weekday,121
380,Tea,3/11/2016 11:51,Morning,Weekday,135
380,Coffee,3/11/2016 11:51,Morning,Weekday,148
381,Bread,3/11/2016 11:53,Morning,Weekday,148
381,Cookies,3/11/2016 11:53,Morning,Weekday,136
382,Coffee,3/11/2016 12:01,Afternoon,Weekday,119
382,Coffee,3/11/2016 12:01,Afternoon,Weekday,104
382,Bread,3/11/2016 12:01,Afternoon,Weekday,118
382,Hearty & Seasonal,3/11/2016 12:01,Afternoon,Weekday,115
382,Pick and Mix Bowls,3/11/2016 12:01,Afternoon,Weekday,126
382,Sandwich,3/11/2016 12:01,Afternoon,Weekday,141
382,Focaccia,3/11/2016 12:01,Afternoon,Weekday,135
383,Coffee,3/11/2016 12:02,Afternoon,Weekday,125
384,Coffee,3/11/2016 12:05,Afternoon,Weekday,149
384,Sandwich,3/11/2016 12:05,Afternoon,Weekday,170
384,Brownie,3/11/2016 12:05,Afternoon,Weekday,170
385,Brownie,3/11/2016 12:07,Afternoon,Weekday,158
385,Cookies,3/11/2016 12:07,Afternoon,Weekday,133
386,Coffee,3/11/2016 12:12,Afternoon,Weekday,114
387,Coffee,3/11/2016 12:16,Afternoon,Weekday,140
388,Sandwich,3/11/2016 12:23,Afternoon,Weekday,145
388,Bread,3/11/2016 12:23,Afternoon,Weekday,150
388,Coffee,3/11/2016 12:23,Afternoon,Weekday,178
389,Coffee,3/11/2016 12:37,Afternoon,Weekday,163
389,Hot chocolate,3/11/2016 12:37,Afternoon,Weekday,172
390,Tea,3/11/2016 12:47,Afternoon,Weekday,178
391,Sandwich,3/11/2016 13:02,Afternoon,Weekday,199
391,Coffee,3/11/2016 13:02,Afternoon,Weekday,199
391,Brownie,3/11/2016 13:02,Afternoon,Weekday,184
392,Brownie,3/11/2016 13:19,Afternoon,Weekday,162
392,Pastry,3/11/2016 13:19,Afternoon,Weekday,146
392,Focaccia,3/11/2016 13:19,Afternoon,Weekday,166
392,Farm House,3/11/2016 13:19,Afternoon,Weekday,171
393,Cake,3/11/2016 13:30,Afternoon,Weekday,180
393,Focaccia,3/11/2016 13:30,Afternoon,Weekday,193
394,Soup,3/11/2016 13:35,Afternoon,Weekday,181
394,Hearty & Seasonal,3/11/2016 13:35,Afternoon,Weekday,183
394,Mineral water,3/11/2016 13:35,Afternoon,Weekday,218
395,Hearty & Seasonal,3/11/2016 13:36,Afternoon,Weekday,230
396,Hearty & Seasonal,3/11/2016 13:37,Afternoon,Weekday,242
397,Coffee,3/11/2016 13:41,Afternoon,Weekday,209
397,Coffee,3/11/2016 13:41,Afternoon,Weekday,191
397,Pastry,3/11/2016 13:41,Afternoon,Weekday,172
398,Coffee,3/11/2016 14:00,Afternoon,Weekday,194
399,Tea,3/11/2016 14:03,Afternoon,Weekday,196
399,Cake,3/11/2016 14:03,Afternoon,Weekday,196
400,Coffee,3/11/2016 14:09,Afternoon,Weekday,236
400,Soup,3/11/2016 14:09,Afternoon,Weekday,235
401,Bread,3/11/2016 14:14,Afternoon,Weekday,229
401,Focaccia,3/11/2016 14:14,Afternoon,Weekday,243
401,Fudge,3/11/2016 14:14,Afternoon,Weekday,264
402,Hot chocolate,3/11/2016 14:16,Afternoon,Weekday,272
402,Coffee,3/11/2016 14:16,Afternoon,Weekday,237
402,Alfajores,3/11/2016 14:16,Afternoon,Weekday,211
403,Brownie,3/11/2016 14:26,Afternoon,Weekday,180
403,Pastry,3/11/2016 14:26,Afternoon,Weekday,201
403,Cake,3/11/2016 14:26,Afternoon,Weekday,204
404,Medialuna,3/11/2016 14:40,Afternoon,Weekday,188
404,Alfajores,3/11/2016 14:40,Afternoon,Weekday,235
404,Dulce de Leche,3/11/2016 14:40,Afternoon,Weekday,227
405,Dulce de Leche,3/11/2016 14:41,Afternoon,Weekday,234
405,Alfajores,3/11/2016 14:41,Afternoon,Weekday,264
406,Bread,3/11/2016 14:48,Afternoon,Weekday,302
406,Cake,3/11/2016 14:48,Afternoon,Weekday,293
407,Cake,3/11/2016 14:51,Afternoon,Weekday,259
407,Coffee,3/11/2016 14:51,Afternoon,Weekday,229
408,Bread,3/11/2016 15:00,Afternoon,Weekday,203
409,Sandwich,3/11/2016 15:01,Afternoon,Weekday,229
410,Bread,3/11/2016 15:06,Afternoon,Weekday,242
410,Coffee,3/11/2016 15:06,Afternoon,Weekday,233
410,Alfajores,3/11/2016 15:06,Afternoon,Weekday,267
410,Medialuna,3/11/2016 15:06,Afternoon,Weekday,269
411,Coffee,3/11/2016 15:19,Afternoon,Weekday,270
412,Bread,3/11/2016 15:23,Afternoon,Weekday,315
412,Alfajores,3/11/2016 15:23,Afternoon,Weekday,364
413,Tea,3/11/2016 15:27,Afternoon,Weekday,347
413,Coffee,3/11/2016 15:27,Afternoon,Weekday,312
414,Bread,3/11/2016 15:33,Afternoon,Weekday,274
415,Dulce de Leche,3/11/2016 15:33,Afternoon,Weekday,237
416,Farm House,3/11/2016 15:40,Afternoon,Weekday,278
417,Fudge,3/11/2016 15:41,Afternoon,Weekday,284
418,Coffee,3/11/2016 15:42,Afternoon,Weekday,277
419,Coffee,3/11/2016 15:55,Afternoon,Weekday,317
419,Alfajores,3/11/2016 15:55,Afternoon,Weekday,313
419,Juice,3/11/2016 15:55,Afternoon,Weekday,318
419,Ella's Kitchen Pouches,3/11/2016 15:55,Afternoon,Weekday,374
419,Brownie,3/11/2016 15:55,Afternoon,Weekday,413
420,Alfajores,3/11/2016 15:59,Afternoon,Weekday,405
421,Alfajores,3/11/2016 16:06,Afternoon,Weekday,355
421,Brownie,3/11/2016 16:06,Afternoon,Weekday,306
421,Cookies,3/11/2016 16:06,Afternoon,Weekday,271
421,Bread,3/11/2016 16:06,Afternoon,Weekday,306
421,Juice,3/11/2016 16:06,Afternoon,Weekday,315
422,Cake,3/11/2016 16:10,Afternoon,Weekday,301
422,Cookies,3/11/2016 16:10,Afternoon,Weekday,356
423,Pick and Mix Bowls,3/11/2016 16:17,Afternoon,Weekday,348
424,Coffee,3/11/2016 16:28,Afternoon,Weekday,355
425,Farm House,3/11/2016 16:42,Afternoon,Weekday,422
426,Tea,3/11/2016 17:15,Evening,Weekday,465
427,Coffee,3/11/2016 17:25,Evening,Weekday,467
428,Focaccia,3/11/2016 17:29,Evening,Weekday,404
428,Farm House,3/11/2016 17:29,Evening,Weekday,347
429,Dulce de Leche,3/11/2016 17:32,Evening,Weekday,305
430,Juice,3/11/2016 17:40,Evening,Weekday,336
430,My-5 Fruit Shoot,3/11/2016 17:40,Evening,Weekday,340
430,Ella's Kitchen Pouches,3/11/2016 17:40,Evening,Weekday,318
430,Cookies,3/11/2016 17:40,Evening,Weekday,362
431,Bread,3/11/2016 17:45,Evening,Weekday,348
432,Hot chocolate,3/11/2016 18:07,Evening,Weekday,363
433,Coffee,3/11/2016 18:08,Evening,Weekday,435
435,Coffee,3/11/2016 18:51,Evening,Weekday,491
436,Coffee,3/11/2016 19:00,Evening,Weekday,505
437,Medialuna,4/11/2016 7:32,Morning,Weekday,404
438,Bread,4/11/2016 8:34,Morning,Weekday,359
438,Tea,4/11/2016 8:34,Morning,Weekday,310
438,Jam,4/11/2016 8:34,Morning,Weekday,337
439,Farm House,4/11/2016 8:36,Morning,Weekday,360
440,Bread,4/11/2016 8:40,Morning,Weekday,342
441,Coffee,4/11/2016 8:45,Morning,Weekday,406
442,Medialuna,4/11/2016 8:53,Morning,Weekday,396
442,Coffee,4/11/2016 8:53,Morning,Weekday,420
443,Bread,4/11/2016 9:02,Morning,Weekday,472
444,Medialuna,4/11/2016 9:05,Morning,Weekday,548
444,Pastry,4/11/2016 9:05,Morning,Weekday,559
444,Medialuna,4/11/2016 9:05,Morning,Weekday,463
445,Coffee,4/11/2016 9:07,Morning,Weekday,407
445,Coffee,4/11/2016 9:07,Morning,Weekday,362
445,Jam,4/11/2016 9:07,Morning,Weekday,405
446,Bread,4/11/2016 9:08,Morning,Weekday,417
446,Coffee,4/11/2016 9:08,Morning,Weekday,391
447,Coffee,4/11/2016 9:09,Morning,Weekday,419
447,Coffee,4/11/2016 9:09,Morning,Weekday,461
448,Bread,4/11/2016 9:11,Morning,Weekday,472
449,Hot chocolate,4/11/2016 9:13,Morning,Weekday,535
450,Bread,4/11/2016 9:14,Morning,Weekday,622
450,Medialuna,4/11/2016 9:14,Morning,Weekday,606
451,Bread,4/11/2016 9:22,Morning,Weekday,508
451,Jam,4/11/2016 9:22,Morning,Weekday,461
452,Jam,4/11/2016 9:23,Morning,Weekday,390
452,Bread,4/11/2016 9:23,Morning,Weekday,432
453,Coffee,4/11/2016 9:24,Morning,Weekday,112
453,Bread,4/11/2016 9:24,Morning,Weekday,118
454,Bread,4/11/2016 9:29,Morning,Weekday,132
454,Farm House,4/11/2016 9:29,Morning,Weekday,129
455,Bread,4/11/2016 9:30,Morning,Weekday,112
455,Coffee,4/11/2016 9:30,Morning,Weekday,118
455,Coffee,4/11/2016 9:30,Morning,Weekday,132
456,Tea,4/11/2016 9:38,Morning,Weekday,129
456,Pastry,4/11/2016 9:38,Morning,Weekday,121
457,Coffee,4/11/2016 9:40,Morning,Weekday,135
457,Coffee,4/11/2016 9:40,Morning,Weekday,148
458,Bread,4/11/2016 9:52,Morning,Weekday,148
459,Pastry,4/11/2016 9:55,Morning,Weekday,136
459,Brownie,4/11/2016 9:55,Morning,Weekday,119
460,Farm House,4/11/2016 10:01,Morning,Weekday,104
461,Coffee,4/11/2016 10:01,Morning,Weekday,118
462,Tea,4/11/2016 10:10,Morning,Weekday,115
462,Coffee,4/11/2016 10:10,Morning,Weekday,126
462,Honey,4/11/2016 10:10,Morning,Weekday,141
462,Cookies,4/11/2016 10:10,Morning,Weekday,135
463,Tea,4/11/2016 10:14,Morning,Weekday,125
464,Bread,4/11/2016 10:24,Morning,Weekday,149
465,Brownie,4/11/2016 10:25,Morning,Weekday,170
466,Bread,4/11/2016 10:35,Morning,Weekday,170
